session_id,user_id,role,session_start,session_end,event_count,login_attempts,failed_logins,unique_ips,unique_locations,unique_devices,unique_resources,download_events,upload_events,total_data_mb,max_single_transfer_mb,privileged_actions,is_attack,duration_minutes,start_hour,day_of_week,is_weekend,is_night,failed_login_rate,data_per_event_mb,attack_type,start_hour_deviation,duration_minutes_deviation,event_count_deviation,failed_login_rate_deviation,unique_locations_deviation,unique_devices_deviation,unique_resources_deviation,total_data_mb_deviation,privileged_actions_deviation,behavioral_deviation,personal_history_size,personal_weight,baseline_source,immediate_risk,short_term_risk,medium_term_risk,long_term_risk,persistence_risk,trend_risk,multi_horizon_risk,authentication_abuse,geographic_risk,device_risk,resource_spread_risk,privilege_risk,data_movement_risk,temporal_risk,context_risk,final_risk,trust_decision,learn_allowed,baseline_confidence,evidence_disagreement,quarantine_status,consistency_count,released_from_quarantine,actually_learned
session_4d1818e06e53,user_048,developer,2026-06-11 09:52:47,2026-06-11 11:49:47,10,3,0,10,1,1,5,0,0,0.0,0.0,0,0,117.0,9.866666666666667,3,0,0,0.0,0.0,normal,34.7363,1.7742,1.349,0.0,0.0,0.0,0.0,0.0,0.0,1.4581,0,0.0,cold_start,51.76,51.76,51.76,51.76,20.0,0.0,46.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,58.0,52.22,REJECT,False,0.0,4.9,REJECTED,0,False,False
session_31764449a543,user_017,admin,2026-06-11 09:53:18,2026-06-11 13:08:18,14,2,0,14,1,1,5,0,0,0.0,0.0,2,0,195.0,9.883333333333333,3,0,0,0.0,0.0,normal,1.2263,0.2569,0.2248,0.0,0.0,0.0,0.0,0.0,0.0,0.1898,0,0.0,cold_start,9.05,9.05,9.05,9.05,0.0,0.0,7.7,0.0,0.0,0.0,10.0,16.0,0.0,12.26,13.98,10.37,TRUST,True,0.0,2.7,NOT_REQUIRED,0,False,True
session_1c4baf4ec268,user_033,developer,2026-06-11 09:59:56,2026-06-11 13:07:56,13,1,0,13,1,1,4,0,0,0.0,0.0,0,0,188.0,9.983333333333333,3,0,0,0.0,0.0,normal,37.097,0.7331,0.6745,0.0,0.0,0.0,1.0,0.0,0.0,1.3786,0,0.0,cold_start,49.81,49.81,49.81,49.81,20.0,0.0,44.34,0.0,0.0,0.0,15.0,0.0,0.0,100.0,59.5,51.56,REJECT,False,0.0,6.27,REJECTED,0,False,False
session_c68bc0d6fb7f,user_063,finance,2026-06-11 10:00:01,2026-06-11 14:07:01,18,4,0,18,1,1,3,3,5,41.546,7.956,0,0,247.0,10.0,3,0,0,0.0,2.3081111111111112,normal,2.0375,0.4143,0.8672,0.0,0.0,0.0,0.0,0.2608,0.0,0.3978,0,0.0,cold_start,18.04,18.04,18.04,18.04,0.0,0.0,15.33,4.0,0.0,0.0,0.0,0.0,3.13,20.38,12.88,15.42,TRUST,True,0.0,2.11,NOT_REQUIRED,0,False,True
session_2f0683a29eed,user_079,developer,2026-06-11 10:00:03,2026-06-11 14:01:03,16,2,0,16,1,1,5,0,0,0.0,0.0,0,0,241.0,10.0,3,0,0,0.0,0.0,normal,37.4342,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.116,0,0.0,cold_start,42.76,42.76,42.76,42.76,20.0,0.0,38.35,0.0,0.0,0.0,10.0,0.0,0.0,100.0,58.0,46.77,REJECT,False,0.0,8.42,REJECTED,0,False,False
session_ec5f72c5bf2d,user_054,developer,2026-06-11 10:03:09,2026-06-11 12:26:09,10,5,0,10,1,1,5,0,0,0.0,0.0,0,0,143.0,10.05,3,0,0,0.0,0.0,normal,38.446,1.393,1.349,0.0,0.0,0.0,0.0,0.0,0.0,1.4158,0,0.0,cold_start,50.73,50.73,50.73,50.73,20.0,0.0,45.12,8.0,0.0,0.0,10.0,0.0,0.0,100.0,59.2,52.01,REJECT,False,0.0,5.79,REJECTED,0,False,False
session_d8f1b97af1bc,user_059,analyst,2026-06-11 10:06:24,2026-06-11 14:57:24,21,6,0,21,1,1,4,7,0,60.434,16.589,0,0,291.0,10.1,3,0,0,0.0,2.877809523809524,normal,2.4364,0.0749,0.5246,0.0,0.0,0.0,0.0,2.7665,0.0,0.6447,0,0.0,cold_start,27.56,27.56,27.56,27.56,0.0,0.0,23.42,12.0,0.0,0.0,0.0,0.0,33.2,24.36,27.37,26.25,QUARANTINE,False,0.0,1.91,OBSERVING,1,False,False
session_fd82ef3b71a3,user_057,developer,2026-06-11 10:08:33,2026-06-11 14:08:33,18,4,0,18,1,1,5,0,0,0.0,0.0,0,0,240.0,10.133333333333333,3,0,0,0.0,0.0,normal,40.1322,0.0293,0.4497,0.0,0.0,0.0,0.0,0.0,0.0,1.1643,0,0.0,cold_start,44.13,44.13,44.13,44.13,20.0,0.0,39.51,4.0,0.0,0.0,10.0,0.0,0.0,100.0,58.6,47.81,REJECT,False,0.0,8.13,REJECTED,0,False,False
session_92724d6dd930,user_004,developer,2026-06-11 10:13:20,2026-06-11 16:07:20,24,7,0,24,1,1,5,0,0,0.0,0.0,0,0,354.0,10.216666666666669,3,0,0,0.0,0.0,normal,41.8184,1.7009,1.7986,0.0,0.0,0.0,0.0,0.0,0.0,1.4999,0,0.0,cold_start,52.76,52.76,52.76,52.76,20.0,0.0,46.85,16.0,0.0,0.0,10.0,0.0,0.0,100.0,61.3,53.98,REJECT,False,0.0,5.93,REJECTED,0,False,False
session_8818caab6a4d,user_026,analyst,2026-06-11 10:22:16,2026-06-11 16:45:16,22,8,0,22,1,1,4,7,0,56.823,11.141,0,0,383.0,10.366666666666667,3,0,0,0.0,2.5828636363636366,normal,2.8769,0.8444,0.6745,0.0,0.0,0.0,0.0,2.2403,0.0,0.7373,0,0.0,cold_start,30.83,30.83,30.83,30.83,0.0,0.0,26.21,20.0,0.0,0.0,0.0,0.0,26.88,28.77,26.89,28.06,QUARANTINE,False,0.0,2.04,OBSERVING,1,False,False
session_38f6a46939e3,user_076,analyst,2026-06-11 10:25:08,2026-06-11 14:38:08,21,6,0,21,1,1,4,4,0,13.552,4.381,0,0,253.0,10.416666666666666,3,0,0,0.0,0.6453333333333333,normal,2.9595,0.4547,0.5246,0.0,0.0,0.0,0.0,4.0654,0.0,0.8894,0,0.0,cold_start,35.9,35.9,35.9,35.9,20.0,0.0,32.51,12.0,0.0,0.0,0.0,0.0,48.78,29.59,37.51,35.45,QUARANTINE,False,0.0,2.08,OBSERVING,1,False,False
session_70c27b4c8ccf,user_041,finance,2026-06-11 10:27:43,2026-06-11 13:58:43,13,4,0,13,1,1,3,1,2,94.638,49.548,0,0,211.0,10.45,3,0,0,0.0,7.279846153846154,normal,1.9008,0.0109,0.3372,0.0,0.0,0.0,0.0,2.2076,0.0,0.4952,0,0.0,cold_start,21.93,21.93,21.93,21.93,0.0,0.0,18.64,4.0,0.0,0.0,0.0,0.0,26.49,19.01,20.87,20.57,TRUST,True,0.0,1.37,NOT_REQUIRED,0,False,True
session_5f2b61c1b9f6,user_047,developer,2026-06-11 10:28:47,2026-06-11 15:01:47,15,6,0,15,1,1,5,0,0,0.0,0.0,0,0,273.0,10.466666666666669,3,0,0,0.0,0.0,normal,46.8771,0.5132,0.2248,0.0,0.0,0.0,0.0,0.0,0.0,1.1931,0,0.0,cold_start,44.93,44.93,44.93,44.93,20.0,0.0,40.19,12.0,0.0,0.0,10.0,0.0,0.0,100.0,60.1,48.82,REJECT,False,0.0,8.49,REJECTED,0,False,False
session_fec7a9c09e85,user_025,hr,2026-06-11 10:31:23,2026-06-11 15:14:23,22,6,0,22,1,1,3,3,0,5.746,3.178,0,0,283.0,10.516666666666667,3,0,0,0.0,0.2611818181818182,normal,2.2751,0.0208,1.0117,0.0,0.0,0.0,0.0,0.9852,0.0,0.477,0,0.0,cold_start,21.22,21.22,21.22,21.22,0.0,0.0,18.04,12.0,0.0,0.0,0.0,0.0,11.82,22.75,17.89,19.1,TRUST,True,0.0,1.54,NOT_REQUIRED,0,False,True
session_64f030a8649d,user_056,hr,2026-06-11 10:32:56,2026-06-11 12:43:56,10,4,0,10,1,1,3,4,0,167.8,64.224,0,0,131.0,10.533333333333331,3,0,0,0.0,16.78,normal,1.7826,3.5353,1.7986,0.0,0.0,0.0,0.0,3.3889,0.0,1.1673,0,0.0,cold_start,44.21,44.21,44.21,44.21,20.0,0.0,39.58,4.0,0.0,0.0,0.0,0.0,40.67,17.83,28.31,37.26,QUARANTINE,False,0.0,6.68,OBSERVING,1,False,False
session_ed15da7ef500,user_055,analyst,2026-06-11 10:35:13,2026-06-11 14:37:13,19,2,0,19,1,1,4,5,0,76.086,26.819,0,0,242.0,10.583333333333334,3,0,0,0.0,4.004526315789474,normal,3.2348,0.5646,0.2248,0.0,0.0,0.0,0.0,5.0474,0.0,1.008,0,0.0,cold_start,39.59,39.59,39.59,39.59,20.0,0.0,35.65,0.0,0.0,0.0,0.0,0.0,60.57,32.35,43.02,39.61,QUARANTINE,False,0.0,3.01,OBSERVING,1,False,False
session_ad4783c841dd,user_078,developer,2026-06-11 10:36:26,2026-06-11 16:14:26,24,2,0,24,1,1,5,0,0,0.0,0.0,0,0,338.0,10.6,3,0,0,0.0,0.0,normal,49.5751,1.4663,1.7986,0.0,0.0,0.0,0.0,0.0,0.0,1.4739,0,0.0,cold_start,52.14,52.14,52.14,52.14,20.0,0.0,46.32,0.0,0.0,0.0,10.0,0.0,0.0,100.0,58.0,52.44,REJECT,False,0.0,4.77,REJECTED,0,False,False
session_5e96a3a7f65c,user_053,hr,2026-06-11 10:43:26,2026-06-11 13:18:26,10,2,0,10,1,1,3,5,0,21.039,5.665,0,0,155.0,10.716666666666669,3,0,0,0.0,2.1039000000000003,normal,1.9592,2.9771,1.7986,0.0,0.0,0.0,0.0,0.3127,0.0,0.7831,0,0.0,cold_start,32.4,32.4,32.4,32.4,0.0,0.0,27.54,0.0,0.0,0.0,0.0,0.0,3.75,19.59,11.9,23.77,TRUST,True,0.0,8.75,NOT_REQUIRED,0,False,True
session_d23e6f9f1114,user_075,developer,2026-06-11 10:44:33,2026-06-11 15:29:33,21,2,0,21,1,1,5,0,0,0.0,0.0,0,0,285.0,10.733333333333333,3,0,0,0.0,0.0,normal,52.273,0.6892,1.1242,0.0,0.0,0.0,0.0,0.0,0.0,1.3126,0,0.0,cold_start,48.12,48.12,48.12,48.12,20.0,0.0,42.9,0.0,0.0,0.0,10.0,0.0,0.0,100.0,58.0,50.01,REJECT,False,0.0,6.26,REJECTED,0,False,False
session_9d58e620fcdb,user_005,hr,2026-06-11 10:46:56,2026-06-11 14:22:56,13,3,0,13,1,1,3,2,0,6.590999999999999,4.845,0,0,216.0,10.766666666666667,3,0,0,0.0,0.5069999999999999,normal,1.5311,1.3388,0.7588,0.0,0.0,0.0,0.0,0.6822,0.0,0.479,0,0.0,cold_start,21.3,21.3,21.3,21.3,0.0,0.0,18.1,0.0,0.0,0.0,0.0,0.0,8.19,15.31,10.88,16.69,TRUST,True,0.0,4.36,NOT_REQUIRED,0,False,True
session_9ba374a5ae9c,user_060,developer,2026-06-11 11:25:50,2026-06-11 15:18:50,17,2,0,17,1,1,5,0,0,0.0,0.0,0,0,233.0,11.416666666666666,3,0,0,0.0,0.0,normal,66.1001,0.0733,0.2248,0.0,0.0,0.0,0.0,0.0,0.0,1.1442,0,0.0,cold_start,43.57,43.57,43.57,43.57,20.0,0.0,39.03,0.0,0.0,0.0,10.0,0.0,0.0,100.0,58.0,47.26,REJECT,False,0.0,8.09,REJECTED,0,False,False
session_3efbe9efacb8,user_002,finance,2026-06-11 11:33:14,2026-06-11 14:03:14,9,5,0,9,1,1,3,0,1,9.221,9.221,0,0,150.0,11.55,3,0,0,0.0,1.0245555555555557,normal,3.055,0.8244,0.9636,0.0,0.0,0.0,0.0,1.2646,0.0,0.6786,0,0.0,cold_start,28.77,28.77,28.77,28.77,0.0,0.0,24.46,8.0,0.0,0.0,0.0,0.0,15.18,30.55,22.56,25.3,QUARANTINE,False,0.0,2.6,OBSERVING,1,False,False
session_7d38b832f588,user_071,analyst,2026-06-11 11:39:46,2026-06-11 14:10:46,9,3,0,9,1,1,4,2,0,40.233,25.034,0,0,151.0,11.65,3,0,0,0.0,4.470333333333333,normal,4.9967,1.4739,1.274,0.0,0.0,0.0,0.0,0.1773,0.0,0.8802,0,0.0,cold_start,35.6,35.6,35.6,35.6,20.0,0.0,32.26,0.0,0.0,0.0,0.0,0.0,2.13,49.97,28.12,31.98,QUARANTINE,False,0.0,3.06,OBSERVING,1,False,False
session_b64038a2cd16,user_058,hr,2026-06-12 06:49:02,2026-06-12 11:12:02,19,7,0,19,1,1,3,4,0,49.857,18.231,0,0,263.0,6.816666666666666,4,0,0,0.0,2.624052631578947,normal,2.2209,0.3099,0.3372,0.0,0.0,0.0,0.0,0.8758,0.0,0.416,1,0.0667,hybrid,18.78,12.52,12.52,12.52,0.0,0.0,13.15,16.0,0.0,0.0,0.0,0.0,10.51,22.21,18.59,17.02,TRUST,True,0.067,2.61,NOT_REQUIRED,0,False,True
session_9ec1832ac36b,user_022,developer,2026-06-12 07:35:58,2026-06-12 11:37:58,14,6,0,14,1,1,5,0,0,0.0,0.0,0,0,242.0,7.583333333333333,4,0,0,0.0,0.0,normal,11.4663,0.0587,0.4497,0.0,0.0,0.0,0.0,0.0,0.0,1.1676,1,0.0667,hybrid,44.22,29.48,29.48,29.48,20.0,0.0,32.96,12.0,0.0,0.0,10.0,0.0,0.0,100.0,60.1,46.4,REJECT,False,0.067,11.13,REJECTED,0,False,False
session_7bfbfd52c3b4,user_052,finance,2026-06-12 07:37:32,2026-06-12 11:08:32,13,3,0,13,1,1,3,3,2,40.423,12.317,0,0,211.0,7.616666666666667,4,0,0,0.0,3.1094615384615385,normal,1.6267,0.0068,0.1927,0.0,0.0,0.0,0.0,0.2957,0.0,0.2358,0,0.0,cold_start,11.12,11.12,11.12,11.12,0.0,0.0,9.45,0.0,0.0,0.0,0.0,0.0,3.55,16.27,10.01,10.23,TRUST,True,0.0,0.69,NOT_REQUIRED,0,False,True
session_e31cde6ea246,user_023,developer,2026-06-12 07:55:43,2026-06-12 12:27:43,16,4,0,16,1,1,5,0,0,0.0,0.0,0,0,272.0,7.916666666666667,4,0,0,0.0,0.0,normal,4.7214,0.4985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0,0.0,cold_start,25.17,32.73,32.73,32.73,20.0,0.0,26.8,4.0,0.0,0.0,10.0,0.0,0.0,47.21,29.57,27.2,QUARANTINE,False,0.0,1.82,OBSERVING,1,False,False
session_bfc41a671c1b,user_050,developer,2026-06-12 07:58:33,2026-06-12 12:15:33,18,5,0,18,1,1,5,0,0,0.0,0.0,0,0,257.0,7.966666666666667,4,0,0,0.0,0.0,normal,3.7097,0.2786,0.4497,0.0,0.0,0.0,0.0,0.0,0.0,0.4931,1,0.0667,hybrid,21.85,14.57,14.57,14.57,0.0,0.0,15.3,8.0,0.0,0.0,10.0,0.0,0.0,37.1,24.6,20.85,TRUST,True,0.067,3.9,NOT_REQUIRED,0,False,True
session_f81f6b0690fa,user_038,developer,2026-06-12 08:01:13,2026-06-12 12:26:13,17,2,0,17,1,1,5,0,0,0.0,0.0,0,0,265.0,8.016666666666667,4,0,0,0.0,0.0,normal,0.2594,0.3325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0658,0,0.0,cold_start,3.24,17.58,17.58,17.58,20.0,0.0,11.21,0.0,0.0,0.0,10.0,0.0,0.0,2.59,6.28,6.7,TRUST,True,0.0,3.28,NOT_REQUIRED,0,False,True
session_ff89f02e21b0,user_073,hr,2026-06-12 08:04:45,2026-06-12 10:31:45,10,5,0,10,1,1,3,3,0,19.796,7.941,0,0,147.0,8.066666666666666,4,0,0,0.0,1.9796,normal,0.6291,2.0235,1.2647,0.0,0.0,0.0,0.0,0.289,0.0,0.4674,1,0.0667,hybrid,20.84,13.89,13.89,13.89,0.0,0.0,14.59,8.0,0.0,0.0,0.0,0.0,3.47,6.29,6.81,14.05,TRUST,True,0.067,5.74,NOT_REQUIRED,0,False,True
session_96eb4a67ba29,user_074,finance,2026-06-12 08:09:00,2026-06-12 14:30:00,24,6,0,24,1,1,3,3,4,27.179,5.731,0,0,381.0,8.15,4,0,0,0.0,1.1324583333333331,normal,0.7987,3.1851,3.7097,0.0,0.0,0.0,0.0,0.9519,0.0,0.9606,1,0.0667,hybrid,38.14,25.43,25.43,25.43,20.0,0.0,28.7,12.0,0.0,0.0,0.0,0.0,11.42,7.99,11.22,25.89,QUARANTINE,False,0.067,11.15,OBSERVING,1,False,False
session_4c36c6a4fca2,user_066,developer,2026-06-12 08:09:42,2026-06-12 11:58:42,13,2,0,13,1,1,5,0,0,0.0,0.0,0,0,229.0,8.15,4,0,0,0.0,0.0,normal,0.6745,0.6995,2.698,0.0,0.0,0.0,0.0,0.0,0.0,0.4524,0,0.0,cold_start,20.24,29.35,29.35,29.35,20.0,0.0,23.31,0.0,0.0,0.0,10.0,0.0,0.0,6.75,7.52,16.71,TRUST,True,0.0,6.84,NOT_REQUIRED,0,False,True
session_0363a228a833,user_009,developer,2026-06-12 08:10:51,2026-06-12 12:37:51,17,3,0,17,1,1,4,0,0,0.0,0.0,0,0,267.0,8.166666666666666,4,0,0,0.0,0.0,normal,0.6745,0.4963,0.1686,0.0,0.0,0.0,1.0,0.0,0.0,0.2599,0,0.0,cold_start,12.19,12.19,12.19,12.19,0.0,0.0,10.36,0.0,0.0,0.0,15.0,0.0,0.0,6.75,10.27,10.97,TRUST,True,0.0,0.88,NOT_REQUIRED,0,False,True
session_a0a66565705f,user_006,analyst,2026-06-12 08:19:55,2026-06-12 14:02:55,20,6,0,20,1,1,4,4,0,32.699,13.692,0,0,343.0,8.316666666666666,4,0,0,0.0,1.63495,normal,0.5093,0.4447,0.3747,0.0,0.0,0.0,0.0,1.2752,0.0,0.2893,1,0.0667,hybrid,13.47,8.98,8.98,8.98,0.0,0.0,9.43,12.0,0.0,0.0,0.0,0.0,15.3,5.09,12.78,12.02,TRUST,True,0.067,1.76,NOT_REQUIRED,0,False,True
session_ace33571522f,user_049,analyst,2026-06-12 08:19:56,2026-06-12 14:28:56,20,4,0,20,1,1,4,6,0,27.654000000000003,8.377,0,0,369.0,8.316666666666666,4,0,0,0.0,1.3827000000000005,normal,0.2053,0.801,0.3372,0.0,0.0,0.0,0.0,1.1536,0.0,0.2775,1,0.0667,hybrid,12.96,8.64,8.64,8.64,0.0,0.0,9.07,4.0,0.0,0.0,0.0,0.0,13.84,2.05,9.12,10.45,TRUST,True,0.067,1.82,NOT_REQUIRED,0,False,True
session_721fc6c89434,user_069,hr,2026-06-12 08:21:23,2026-06-12 13:09:23,17,4,0,17,1,1,3,6,0,79.789,19.112,0,0,288.0,8.35,4,0,0,0.0,4.693470588235294,normal,0.2211,0.4015,0.0,0.0,0.0,0.0,0.0,1.9277,0.0,0.2834,1,0.0667,hybrid,13.21,8.81,8.81,8.81,0.0,0.0,9.25,4.0,0.0,0.0,0.0,0.0,23.13,2.21,14.25,12.39,TRUST,True,0.067,2.15,NOT_REQUIRED,0,False,True
session_ea49c7a856da,user_032,hr,2026-06-12 08:22:21,2026-06-12 14:25:21,24,10,0,24,1,1,3,6,0,24.524,5.68,0,0,363.0,8.366666666666667,4,0,0,0.0,1.0218333333333334,normal,0.2202,1.4871,1.1804,0.0,0.0,0.0,0.0,0.1435,0.0,0.3368,1,0.0667,hybrid,15.5,10.33,10.33,10.33,0.0,0.0,10.85,28.0,0.0,0.0,0.0,0.0,1.72,2.2,16.32,14.39,TRUST,True,0.067,2.41,NOT_REQUIRED,0,False,True
session_d758a9a915ca,user_034,finance,2026-06-12 08:22:34,2026-06-12 12:07:34,15,4,0,15,1,1,3,4,3,58.627,12.06,0,0,225.0,8.366666666666667,4,0,0,0.0,3.908466666666667,normal,0.568,0.2623,0.6745,0.0,0.0,0.0,0.0,0.521,0.0,0.2251,1,0.0667,hybrid,10.64,7.1,7.1,7.1,0.0,0.0,7.45,4.0,0.0,0.0,0.0,0.0,6.25,5.68,5.74,7.97,TRUST,True,0.067,2.03,NOT_REQUIRED,0,False,True
session_03542da55889,user_045,admin,2026-06-12 08:23:25,2026-06-12 14:27:25,24,7,0,24,1,1,5,0,0,0.0,0.0,3,0,364.0,8.383333333333333,4,0,0,0.0,0.0,normal,1.5114,3.0612,2.3607,0.0,0.0,0.0,0.0,0.0,1.0,0.8815,1,0.0667,hybrid,35.64,23.76,23.76,23.76,20.0,0.0,26.95,16.0,0.0,0.0,10.0,24.0,0.0,15.11,20.27,27.65,QUARANTINE,False,0.067,6.29,OBSERVING,1,False,False
session_3fa8bd02afd5,user_051,analyst,2026-06-12 08:25:52,2026-06-12 11:28:52,12,4,0,12,1,1,4,2,0,10.821000000000002,5.44,0,0,183.0,8.416666666666666,4,0,0,0.0,0.9017500000000002,normal,0.1054,2.3206,1.8886,0.0,0.0,0.0,0.0,2.6134,0.0,0.7698,1,0.0667,hybrid,31.95,21.3,21.3,21.3,0.0,0.0,22.36,4.0,0.0,0.0,0.0,0.0,31.36,1.05,18.61,24.4,TRUST,True,0.067,5.62,NOT_REQUIRED,0,False,True
session_918386e1c0ec,user_024,hr,2026-06-12 08:27:16,2026-06-12 13:35:16,23,4,0,23,1,1,3,4,0,113.973,44.407,0,0,308.0,8.45,4,0,0,0.0,4.955347826086957,normal,0.1499,0.5104,1.0117,0.0,0.0,0.0,0.0,3.1291,0.0,0.5335,1,0.0667,hybrid,23.41,25.44,25.44,25.44,0.0,0.0,20.81,4.0,0.0,0.0,0.0,0.0,37.55,1.5,22.08,22.16,TRUST,True,0.067,1.06,NOT_REQUIRED,0,False,True
session_4169ece024c1,user_011,analyst,2026-06-12 08:28:39,2026-06-12 12:18:39,15,4,0,15,1,1,4,5,0,49.764,13.389,0,0,230.0,8.466666666666667,4,0,0,0.0,3.3176,normal,0.2529,0.9703,0.5059,0.0,0.0,0.0,0.0,0.8634,0.0,0.2881,1,0.0667,hybrid,13.42,8.94,8.94,8.94,0.0,0.0,9.39,4.0,0.0,0.0,0.0,0.0,10.36,2.53,7.28,10.06,TRUST,True,0.067,2.55,NOT_REQUIRED,0,False,True
session_aafd0a3475d2,user_007,developer,2026-06-12 08:30:53,2026-06-12 10:44:53,10,2,0,10,1,1,5,0,0,0.0,0.0,0,0,134.0,8.5,4,0,0,0.0,0.0,normal,7.0822,3.0727,4.7214,0.0,0.0,0.0,0.0,0.0,0.0,1.6529,1,0.0667,hybrid,56.24,37.49,37.49,37.49,20.0,0.0,41.37,0.0,0.0,0.0,10.0,0.0,0.0,70.82,41.95,46.78,REJECT,False,0.067,6.88,REJECTED,0,False,False
session_1076655f814b,user_016,developer,2026-06-12 08:31:06,2026-06-12 11:50:06,10,4,0,10,1,1,5,0,0,0.0,0.0,0,0,199.0,8.516666666666667,4,0,0,0.0,0.0,normal,7.4194,1.4489,4.7214,0.0,0.0,0.0,0.0,0.0,0.0,1.51,0,0.0,cold_start,53.0,49.97,49.97,49.97,40.0,0.0,47.69,4.0,0.0,0.0,10.0,0.0,0.0,74.19,44.41,48.4,REJECT,False,0.0,3.54,REJECTED,0,False,False
session_7b2811e15a31,user_037,developer,2026-06-12 08:35:25,2026-06-12 15:19:25,25,5,0,25,1,1,5,0,0,0.0,0.0,0,0,404.0,8.583333333333334,4,0,0,0.0,0.0,normal,8.7684,3.6722,5.3959,0.0,0.0,0.0,0.0,0.0,0.0,1.9818,0,0.0,cold_start,62.88,56.42,56.42,56.42,40.0,0.0,54.54,8.0,0.0,0.0,10.0,0.0,0.0,87.68,52.43,56.72,REJECT,False,0.0,4.51,REJECTED,0,False,False
session_3484c95aaf25,user_072,hr,2026-06-12 08:36:38,2026-06-12 11:05:38,14,4,0,14,1,1,3,7,0,98.07,19.157,0,0,149.0,8.6,4,0,0,0.0,7.005000000000001,normal,0.0403,2.7082,0.5246,0.0,0.0,0.0,0.0,2.1197,0.0,0.5992,1,0.0667,hybrid,25.89,28.73,28.73,28.73,0.0,0.0,23.28,4.0,0.0,0.0,0.0,0.0,25.44,0.4,15.25,21.38,TRUST,True,0.067,4.53,NOT_REQUIRED,0,False,True
session_24354991459f,user_029,admin,2026-06-12 08:40:54,2026-06-12 11:09:54,9,1,0,9,1,1,4,0,0,0.0,0.0,0,0,149.0,8.666666666666666,4,0,0,0.0,0.0,normal,1.0867,0.6572,1.0117,0.0,0.0,0.0,1.0,0.0,2.0,0.6395,1,0.0667,hybrid,27.37,18.24,18.24,18.24,0.0,0.0,19.16,0.0,0.0,0.0,15.0,0.0,0.0,10.87,11.51,19.36,TRUST,True,0.067,6.48,NOT_REQUIRED,0,False,True
session_a65b4339171b,user_040,finance,2026-06-12 08:41:46,2026-06-12 13:08:46,16,4,0,16,1,1,3,2,2,76.435,37.692,0,0,267.0,8.683333333333334,4,0,0,0.0,4.7771875,normal,0.1235,1.3025,0.4497,0.0,0.0,0.0,0.0,1.3553,0.0,0.359,1,0.0667,hybrid,16.43,10.95,10.95,10.95,0.0,0.0,11.5,4.0,0.0,0.0,0.0,0.0,16.26,1.23,10.33,12.82,TRUST,True,0.067,2.64,NOT_REQUIRED,0,False,True
session_7cc42203784a,user_044,developer,2026-06-12 08:42:10,2026-06-12 13:21:10,21,5,0,21,1,1,5,0,0,0.0,0.0,0,0,279.0,8.7,4,0,0,0.0,0.0,normal,11.1291,0.5496,2.698,0.0,0.0,0.0,0.0,0.0,0.0,1.472,0,0.0,cold_start,52.1,51.9,51.9,51.9,40.0,0.0,48.19,8.0,0.0,0.0,10.0,0.0,0.0,100.0,59.2,53.41,REJECT,False,0.0,4.56,REJECTED,0,False,False
session_91c4ede55ea7,user_064,finance,2026-06-12 08:44:22,2026-06-12 12:27:22,14,4,0,14,1,1,3,0,8,123.732,21.834,0,0,223.0,8.733333333333333,4,0,0,0.0,8.838,normal,0.0809,0.2248,0.2248,0.0,0.0,0.0,0.0,2.4952,0.0,0.3362,1,0.0667,hybrid,15.47,10.32,10.32,10.32,0.0,0.0,10.83,4.0,0.0,0.0,0.0,0.0,29.94,0.81,17.79,14.89,TRUST,True,0.067,2.89,NOT_REQUIRED,0,False,True
session_3ddcf8c87eda,user_014,hr,2026-06-12 08:50:48,2026-06-12 15:21:48,21,10,0,21,1,1,3,2,0,21.821,12.599,0,0,391.0,8.833333333333334,4,0,0,0.0,1.039095238095238,normal,0.3264,2.0235,0.6745,0.0,0.0,0.0,0.0,0.293,0.0,0.3686,0,0.0,cold_start,16.83,24.47,24.47,24.47,20.0,0.0,19.74,28.0,0.0,0.0,0.0,0.0,3.52,3.26,16.94,17.74,TRUST,True,0.0,1.35,NOT_REQUIRED,0,False,True
session_b14e03de10e9,user_080,hr,2026-06-12 08:51:51,2026-06-12 11:35:51,12,4,0,12,1,1,3,4,0,39.529,11.785,0,0,164.0,8.85,4,0,0,0.0,3.294083333333333,normal,0.3372,1.8012,0.9274,0.0,0.0,0.0,0.0,0.3182,0.0,0.376,1,0.0667,hybrid,17.14,17.89,17.89,17.89,0.0,0.0,14.91,4.0,0.0,0.0,0.0,0.0,3.82,3.37,3.85,11.82,TRUST,True,0.067,5.81,NOT_REQUIRED,0,False,True
session_4d3b4deb15aa,user_078,developer,2026-06-12 08:54:56,2026-06-12 10:54:56,10,3,0,10,1,1,4,0,0,0.0,0.0,0,0,120.0,8.9,4,0,0,0.0,0.0,normal,15.176,3.4224,4.7214,0.0,0.0,0.0,1.0,0.0,0.0,2.1271,0,0.0,cold_start,65.48,61.03,61.03,61.03,40.0,0.0,57.66,0.0,0.0,0.0,15.0,0.0,0.0,100.0,59.5,61.04,REJECT,False,0.0,3.34,REJECTED,0,False,False
