session_id,user_id,role,session_start,session_end,event_count,login_attempts,failed_logins,unique_ips,unique_locations,unique_devices,unique_resources,download_events,upload_events,total_data_mb,max_single_transfer_mb,privileged_actions,is_attack,duration_minutes,start_hour,day_of_week,is_weekend,is_night,failed_login_rate,data_per_event_mb,attack_type,start_hour_deviation,duration_minutes_deviation,event_count_deviation,failed_login_rate_deviation,unique_locations_deviation,unique_devices_deviation,unique_resources_deviation,total_data_mb_deviation,privileged_actions_deviation,behavioral_deviation,personal_history_size,personal_weight,baseline_source,immediate_risk,short_term_risk,medium_term_risk,long_term_risk,persistence_risk,trend_risk,multi_horizon_risk
session_9ba374a5ae9c,user_060,developer,2026-06-11 11:25:50,2026-06-11 15:18:50,17,2,0,17,1,1,5,0,0,0.0,0.0,0,0,233.0,11.416666666666666,3,0,0,0.0,0.0,normal,2.5319,0.682,0.1927,0.0,0.0,0.0,0.0,0.0,0.0,0.3785,0,0.0,cold_start,17.24,17.24,17.24,17.24,0.0,0.0,14.66
session_3efbe9efacb8,user_002,finance,2026-06-11 11:33:14,2026-06-11 14:03:14,9,5,0,9,1,1,3,0,1,9.221,9.221,0,0,150.0,11.55,3,0,0,0.0,1.0245555555555557,normal,3.2419,0.6531,1.0117,0.0,0.0,0.0,0.0,1.0025,0.0,0.6566,0,0.0,cold_start,27.99,27.99,27.99,27.99,0.0,0.0,23.79
session_7d38b832f588,user_071,analyst,2026-06-11 11:39:46,2026-06-11 14:10:46,9,3,0,9,1,1,4,2,0,40.233,25.034,0,0,151.0,11.65,3,0,0,0.0,4.470333333333333,normal,1.5932,1.6355,3.7097,0.0,0.0,0.0,0.0,0.319,0.0,0.8064,0,0.0,cold_start,33.18,33.18,33.18,33.18,0.0,0.0,28.2
session_b64038a2cd16,user_058,hr,2026-06-12 06:49:02,2026-06-12 11:12:02,19,7,0,19,1,1,3,4,0,49.857,18.231,0,0,263.0,6.816666666666666,4,0,0,0.0,2.624052631578947,normal,2.2209,0.0718,0.5059,0.0,0.0,0.0,0.0,0.8457,0.0,0.4049,1,0.0667,hybrid,18.33,12.22,12.22,12.22,0.0,0.0,12.83
session_9ec1832ac36b,user_022,developer,2026-06-12 07:35:58,2026-06-12 11:37:58,14,6,0,14,1,1,5,0,0,0.0,0.0,0,0,242.0,7.583333333333333,4,0,0,0.0,0.0,normal,2.1822,0.5227,0.8993,0.0,0.0,0.0,0.0,0.0,0.0,0.4005,1,0.0667,hybrid,18.15,12.1,12.1,12.1,0.0,0.0,12.7
session_7bfbfd52c3b4,user_052,finance,2026-06-12 07:37:32,2026-06-12 11:08:32,13,3,0,13,1,1,3,3,2,40.423,12.317,0,0,211.0,7.616666666666667,4,0,0,0.0,3.1094615384615385,normal,1.7395,0.0055,0.1686,0.0,0.0,0.0,0.0,0.2188,0.0,0.2369,0,0.0,cold_start,11.17,11.17,11.17,11.17,0.0,0.0,9.49
session_e31cde6ea246,user_023,developer,2026-06-12 07:55:43,2026-06-12 12:27:43,16,4,0,16,1,1,5,0,0,0.0,0.0,0,0,272.0,7.916666666666667,4,0,0,0.0,0.0,normal,1.6262,0.0411,0.2891,0.0,0.0,0.0,0.0,0.0,0.0,0.2174,1,0.0667,hybrid,10.3,10.06,10.06,10.06,0.0,0.0,8.65
session_bfc41a671c1b,user_050,developer,2026-06-12 07:58:33,2026-06-12 12:15:33,18,5,0,18,1,1,5,0,0,0.0,0.0,0,0,257.0,7.966666666666667,4,0,0,0.0,0.0,normal,1.4355,0.2594,0.1686,0.0,0.0,0.0,0.0,0.0,0.0,0.2071,1,0.0667,hybrid,9.84,6.56,6.56,6.56,0.0,0.0,6.89
session_f81f6b0690fa,user_038,developer,2026-06-12 08:01:13,2026-06-12 12:26:13,17,2,0,17,1,1,5,0,0,0.0,0.0,0,0,265.0,8.016666666666667,4,0,0,0.0,0.0,normal,1.1316,0.0719,0.0964,0.0,0.0,0.0,0.0,0.0,0.0,0.1444,1,0.0667,hybrid,6.97,12.46,12.46,12.46,0.0,0.0,8.39
session_ff89f02e21b0,user_073,hr,2026-06-12 08:04:45,2026-06-12 10:31:45,10,5,0,10,1,1,3,3,0,19.796,7.941,0,0,147.0,8.066666666666666,4,0,0,0.0,1.9796,normal,0.8376,1.7203,1.2526,0.0,0.0,0.0,0.0,0.2948,0.0,0.4561,1,0.0667,hybrid,20.39,13.59,13.59,13.59,0.0,0.0,14.27
session_96eb4a67ba29,user_074,finance,2026-06-12 08:09:00,2026-06-12 14:30:00,24,6,0,24,1,1,3,3,4,27.179,5.731,0,0,381.0,8.15,4,0,0,0.0,1.1324583333333331,normal,1.0599,1.8797,1.8548,0.0,0.0,0.0,0.0,0.5675,0.0,0.5958,1,0.0667,hybrid,25.76,17.17,17.17,17.17,0.0,0.0,18.03
session_4c36c6a4fca2,user_066,developer,2026-06-12 08:09:42,2026-06-12 11:58:42,13,2,0,13,1,1,5,0,0,0.0,0.0,0,0,229.0,8.15,4,0,0,0.0,0.0,normal,0.8332,0.7562,0.8993,0.0,0.0,0.0,0.0,0.0,0.0,0.2765,1,0.0667,hybrid,12.91,11.32,11.32,11.32,0.0,0.0,10.26
session_0363a228a833,user_009,developer,2026-06-12 08:10:51,2026-06-12 12:37:51,17,3,0,17,1,1,4,0,0,0.0,0.0,0,0,267.0,8.166666666666666,4,0,0,0.0,0.0,normal,0.8134,0.0293,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2047,0,0.0,cold_start,9.73,9.73,9.73,9.73,0.0,0.0,8.27
session_a0a66565705f,user_006,analyst,2026-06-12 08:19:55,2026-06-12 14:02:55,20,6,0,20,1,1,4,4,0,32.699,13.692,0,0,343.0,8.316666666666666,4,0,0,0.0,1.63495,normal,1.0874,0.6113,0.2248,0.0,0.0,0.0,0.0,0.6334,0.0,0.2841,1,0.0667,hybrid,13.24,8.83,8.83,8.83,0.0,0.0,9.27
session_ace33571522f,user_049,analyst,2026-06-12 08:19:56,2026-06-12 14:28:56,20,4,0,20,1,1,4,6,0,27.654000000000003,8.377,0,0,369.0,8.316666666666666,4,0,0,0.0,1.3827000000000005,normal,0.6909,0.8956,0.1349,0.0,0.0,0.0,0.0,0.8803,0.0,0.2891,1,0.0667,hybrid,13.46,8.97,8.97,8.97,0.0,0.0,9.42
session_721fc6c89434,user_069,hr,2026-06-12 08:21:23,2026-06-12 13:09:23,17,4,0,17,1,1,3,6,0,79.789,19.112,0,0,288.0,8.35,4,0,0,0.0,4.693470588235294,normal,0.467,0.4305,0.1686,0.0,0.0,0.0,0.0,1.8773,0.0,0.327,1,0.0667,hybrid,15.08,10.06,10.06,10.06,0.0,0.0,10.56
session_ea49c7a856da,user_032,hr,2026-06-12 08:22:21,2026-06-12 14:25:21,24,10,0,24,1,1,3,6,0,24.524,5.68,0,0,363.0,8.366666666666667,4,0,0,0.0,1.0218333333333334,normal,0.3536,1.5536,1.4453,0.0,0.0,0.0,0.0,0.1493,0.0,0.3891,1,0.0667,hybrid,17.68,11.79,11.79,11.79,0.0,0.0,12.38
session_d758a9a915ca,user_034,finance,2026-06-12 08:22:34,2026-06-12 12:07:34,15,4,0,15,1,1,3,4,3,58.627,12.06,0,0,225.0,8.366666666666667,4,0,0,0.0,3.908466666666667,normal,0.6014,0.1523,0.1686,0.0,0.0,0.0,0.0,0.4938,0.0,0.1573,1,0.0667,hybrid,7.56,5.04,5.04,5.04,0.0,0.0,5.29
session_03542da55889,user_045,admin,2026-06-12 08:23:25,2026-06-12 14:27:25,24,7,0,24,1,1,5,0,0,0.0,0.0,3,0,364.0,8.383333333333333,4,0,0,0.0,0.0,normal,1.5114,3.0612,2.3607,0.0,0.0,0.0,0.0,0.0,1.0,0.8815,1,0.0667,hybrid,35.64,23.76,23.76,23.76,20.0,0.0,26.95
session_3fa8bd02afd5,user_051,analyst,2026-06-12 08:25:52,2026-06-12 11:28:52,12,4,0,12,1,1,4,2,0,10.821000000000002,5.44,0,0,183.0,8.416666666666666,4,0,0,0.0,0.9017500000000002,normal,0.5644,1.0557,2.698,0.0,0.0,0.0,0.0,1.5771,0.0,0.655,1,0.0667,hybrid,27.93,18.62,18.62,18.62,0.0,0.0,19.55
session_918386e1c0ec,user_024,hr,2026-06-12 08:27:16,2026-06-12 13:35:16,23,4,0,23,1,1,3,4,0,113.973,44.407,0,0,308.0,8.45,4,0,0,0.0,4.955347826086957,normal,0.2248,0.6458,1.0117,0.0,0.0,0.0,0.0,3.0554,0.0,0.5486,1,0.0667,hybrid,23.99,22.82,22.82,22.82,0.0,0.0,19.87
session_4169ece024c1,user_011,analyst,2026-06-12 08:28:39,2026-06-12 12:18:39,15,4,0,15,1,1,4,5,0,49.764,13.389,0,0,230.0,8.466666666666667,4,0,0,0.0,3.3176,normal,0.4913,0.5629,1.2141,0.0,0.0,0.0,0.0,0.4959,0.0,0.3071,1,0.0667,hybrid,14.23,9.49,9.49,9.49,0.0,0.0,9.96
session_aafd0a3475d2,user_007,developer,2026-06-12 08:30:53,2026-06-12 10:44:53,10,2,0,10,1,1,5,0,0,0.0,0.0,0,0,134.0,8.5,4,0,0,0.0,0.0,normal,0.5318,2.698,1.5738,0.0,0.0,0.0,0.0,0.0,0.0,0.5337,1,0.0667,hybrid,23.42,15.61,15.61,15.61,0.0,0.0,16.39
session_1076655f814b,user_016,developer,2026-06-12 08:31:06,2026-06-12 11:50:06,10,4,0,10,1,1,5,0,0,0.0,0.0,0,0,199.0,8.516666666666667,4,0,0,0.0,0.0,normal,0.5224,1.3001,1.349,0.0,0.0,0.0,0.0,0.0,0.0,0.3524,1,0.0667,hybrid,16.15,15.84,15.84,15.84,0.0,0.0,13.59
session_7b2811e15a31,user_037,developer,2026-06-12 08:35:25,2026-06-12 15:19:25,25,5,0,25,1,1,5,0,0,0.0,0.0,0,0,404.0,8.583333333333334,4,0,0,0.0,0.0,normal,0.4721,2.6043,1.349,0.0,0.0,0.0,0.0,0.0,0.0,0.4917,1,0.0667,hybrid,21.8,18.84,18.84,18.84,0.0,0.0,17.2
session_3484c95aaf25,user_072,hr,2026-06-12 08:36:38,2026-06-12 11:05:38,14,4,0,14,1,1,3,7,0,98.07,19.157,0,0,149.0,8.6,4,0,0,0.0,7.005000000000001,normal,0.037,1.8778,0.5059,0.0,0.0,0.0,0.0,2.1138,0.0,0.5038,1,0.0667,hybrid,22.27,23.85,23.85,23.85,0.0,0.0,19.64
session_24354991459f,user_029,admin,2026-06-12 08:40:54,2026-06-12 11:09:54,9,1,0,9,1,1,4,0,0,0.0,0.0,0,0,149.0,8.666666666666666,4,0,0,0.0,0.0,normal,0.6359,0.5349,0.8431,0.0,0.0,0.0,1.0,0.0,2.0,0.5571,1,0.0667,hybrid,24.31,16.21,16.21,16.21,0.0,0.0,17.02
session_a65b4339171b,user_040,finance,2026-06-12 08:41:46,2026-06-12 13:08:46,16,4,0,16,1,1,3,2,2,76.435,37.692,0,0,267.0,8.683333333333334,4,0,0,0.0,4.7771875,normal,0.2307,0.6192,0.1686,0.0,0.0,0.0,0.0,0.9601,0.0,0.2198,1,0.0667,hybrid,10.41,6.94,6.94,6.94,0.0,0.0,7.29
session_7cc42203784a,user_044,developer,2026-06-12 08:42:10,2026-06-12 13:21:10,21,5,0,21,1,1,5,0,0,0.0,0.0,0,0,279.0,8.7,4,0,0,0.0,0.0,normal,0.371,0.2305,0.6745,0.0,0.0,0.0,0.0,0.0,0.0,0.1418,1,0.0667,hybrid,6.84,11.09,11.09,11.09,0.0,0.0,7.73
session_91c4ede55ea7,user_064,finance,2026-06-12 08:44:22,2026-06-12 12:27:22,14,4,0,14,1,1,3,0,8,123.732,21.834,0,0,223.0,8.733333333333333,4,0,0,0.0,8.838,normal,0.0613,0.0576,0.1927,0.0,0.0,0.0,0.0,2.0208,0.0,0.2592,1,0.0667,hybrid,12.16,8.1,8.1,8.1,0.0,0.0,8.51
session_3ddcf8c87eda,user_014,hr,2026-06-12 08:50:48,2026-06-12 15:21:48,21,10,0,21,1,1,3,2,0,21.821,12.599,0,0,391.0,8.833333333333334,4,0,0,0.0,1.039095238095238,normal,0.2951,1.8369,0.6745,0.0,0.0,0.0,0.0,0.293,0.0,0.3444,1,0.0667,hybrid,15.82,23.8,23.8,23.8,20.0,0.0,19.04
session_b14e03de10e9,user_080,hr,2026-06-12 08:51:51,2026-06-12 11:35:51,12,4,0,12,1,1,3,4,0,39.529,11.785,0,0,164.0,8.85,4,0,0,0.0,3.294083333333333,normal,0.272,1.5265,0.8431,0.0,0.0,0.0,0.0,0.3124,0.0,0.3282,1,0.0667,hybrid,15.13,16.16,16.16,16.16,0.0,0.0,13.33
session_4d3b4deb15aa,user_078,developer,2026-06-12 08:54:56,2026-06-12 10:54:56,10,3,0,10,1,1,4,0,0,0.0,0.0,0,0,120.0,8.9,4,0,0,0.0,0.0,normal,0.2023,2.6615,1.1804,0.0,0.0,0.0,1.0,0.0,0.0,0.5605,1,0.0667,hybrid,24.44,22.51,22.51,22.51,0.0,0.0,19.91
session_e3561880c7ee,user_075,developer,2026-06-12 08:55:04,2026-06-12 12:21:04,13,3,0,13,1,1,4,0,0,0.0,0.0,0,0,206.0,8.916666666666666,4,0,0,0.0,0.0,normal,0.1336,1.016,0.6745,0.0,0.0,0.0,1.0,0.0,0.0,0.3138,1,0.0667,hybrid,14.52,13.99,13.99,13.99,0.0,0.0,12.1
session_2beb52406457,user_077,admin,2026-06-12 08:57:37,2026-06-12 14:08:37,22,3,0,22,1,1,5,0,0,0.0,0.0,6,0,311.0,8.95,4,0,0,0.0,0.0,normal,0.095,1.9008,1.4333,0.0,0.0,0.0,0.0,0.0,5.3959,0.9806,1,0.0667,hybrid,38.76,25.84,25.84,25.84,20.0,0.0,29.13
session_692c134faa39,user_021,finance,2026-06-12 09:00:32,2026-06-12 13:10:32,14,2,0,14,1,1,3,0,6,34.838,10.659,0,0,250.0,9.0,4,0,0,0.0,2.4884285714285714,normal,0.3083,0.4139,0.2248,0.0,0.0,0.0,0.0,0.4696,0.0,0.1574,1,0.0667,hybrid,7.57,5.05,5.05,5.05,0.0,0.0,5.3
session_7909e04fb88f,user_065,hr,2026-06-12 09:01:04,2026-06-12 14:36:04,24,8,0,24,1,1,3,7,0,72.824,20.203,0,0,335.0,9.016666666666667,4,0,0,0.0,3.034333333333333,normal,0.5396,0.9911,1.1804,0.0,0.0,0.0,0.0,1.2168,0.0,0.4364,1,0.0667,hybrid,19.6,21.63,21.63,21.63,0.0,0.0,17.57
session_89dd01c50214,user_036,developer,2026-06-12 09:01:33,2026-06-12 11:54:33,10,3,0,10,1,1,4,0,0,0.0,0.0,0,0,173.0,9.016666666666667,4,0,0,0.0,0.0,normal,0.0,1.4431,1.1804,0.0,0.0,0.0,1.0,0.0,0.0,0.4026,1,0.0667,hybrid,18.23,19.9,19.9,19.9,0.0,0.0,16.25
session_fe2ce6e68729,user_020,finance,2026-06-12 09:10:47,2026-06-12 12:10:47,12,5,0,12,1,1,3,2,3,73.377,18.975,0,0,180.0,9.166666666666666,4,0,0,0.0,6.11475,normal,0.4047,0.761,0.4818,0.0,0.0,0.0,0.0,0.6417,0.0,0.2544,1,0.0667,hybrid,11.94,18.03,18.03,18.03,0.0,0.0,12.89
session_e73cf126ce1c,user_059,analyst,2026-06-12 09:10:53,2026-06-12 14:18:53,19,6,0,19,1,1,4,3,0,17.677,6.664,0,0,308.0,9.166666666666666,4,0,0,0.0,0.9303684210526316,normal,0.4426,0.2424,0.0,0.0,0.0,0.0,0.0,1.2095,0.0,0.2105,1,0.0667,hybrid,9.99,15.85,15.85,15.85,0.0,0.0,11.13
session_eac031d92dbc,user_008,developer,2026-06-12 09:11:44,2026-06-12 11:51:44,9,1,0,9,1,1,4,0,0,0.0,0.0,0,0,160.0,9.183333333333334,4,0,0,0.0,0.0,normal,0.1349,1.4342,1.2647,0.0,0.0,0.0,1.0,0.0,0.0,0.426,0,0.0,cold_start,19.18,19.18,19.18,19.18,0.0,0.0,16.31
session_b9c2f888c72f,user_033,developer,2026-06-12 09:15:42,2026-06-12 11:34:42,9,2,0,9,1,1,4,0,0,0.0,0.0,0,0,139.0,9.25,4,0,0,0.0,0.0,normal,0.1889,1.5606,1.1804,0.0,0.0,0.0,1.0,0.0,0.0,0.4367,1,0.0667,hybrid,19.62,20.36,20.36,20.36,0.0,0.0,17.01
session_601a2e2a67c4,user_043,hr,2026-06-12 09:16:30,2026-06-12 12:14:30,11,3,0,11,1,1,2,3,0,32.379,18.121,0,0,178.0,9.266666666666667,4,0,0,0.0,2.9435454545454545,normal,0.8572,1.2012,1.0117,0.0,0.0,0.0,1.0,0.114,0.0,0.4649,1,0.0667,hybrid,20.74,20.54,20.54,20.54,0.0,0.0,17.54
session_a5a514d6be94,user_001,finance,2026-06-12 09:16:50,2026-06-12 11:21:50,9,2,0,9,1,1,3,3,1,43.044,13.572,0,0,125.0,9.266666666666667,4,0,0,0.0,4.782666666666667,normal,0.4637,1.5372,1.1242,0.0,0.0,0.0,0.0,0.2621,0.0,0.3764,1,0.0667,hybrid,17.16,19.89,19.89,19.89,0.0,0.0,15.81
session_dd66b69b2216,user_068,developer,2026-06-12 09:17:34,2026-06-12 13:06:34,18,2,0,18,1,1,4,0,0,0.0,0.0,0,0,229.0,9.283333333333331,4,0,0,0.0,0.0,normal,0.1799,0.2942,0.2998,0.0,0.0,0.0,1.0,0.0,0.0,0.1971,1,0.0667,hybrid,9.38,6.26,6.26,6.26,0.0,0.0,6.57
session_99320ca59eb6,user_012,analyst,2026-06-12 09:17:46,2026-06-12 11:03:46,9,2,0,9,1,1,4,1,0,1.614,1.614,0,0,106.0,9.283333333333331,4,0,0,0.0,0.1793333333333333,normal,0.333,1.9641,2.698,0.0,0.0,0.0,0.0,1.9537,0.0,0.7721,1,0.0667,hybrid,32.03,21.35,21.35,21.35,0.0,0.0,22.42
session_997a0a11cdaa,user_042,developer,2026-06-12 09:18:33,2026-06-12 15:21:33,22,6,0,22,1,1,5,0,0,0.0,0.0,0,0,363.0,9.3,4,0,0,0.0,0.0,normal,0.1445,1.7742,1.0117,0.0,0.0,0.0,0.0,0.0,0.0,0.3256,1,0.0667,hybrid,15.02,10.02,10.02,10.02,0.0,0.0,10.52
session_7cdaa3b38771,user_015,finance,2026-06-12 09:20:26,2026-06-12 11:48:26,10,4,0,10,1,1,3,1,1,6.767,3.848,0,0,148.0,9.333333333333334,4,0,0,0.0,0.6767,normal,0.5259,1.0699,0.8993,0.0,0.0,0.0,0.0,1.2608,0.0,0.4173,1,0.0667,hybrid,18.83,19.15,19.15,19.15,0.0,0.0,16.15
session_691fddcc2692,user_063,finance,2026-06-12 09:25:12,2026-06-12 12:19:12,11,2,0,11,1,1,3,3,1,23.076,7.216,0,0,174.0,9.416666666666666,4,0,0,0.0,2.097818181818182,normal,0.6245,0.4456,0.6745,0.0,0.0,0.0,0.0,0.682,0.0,0.2696,1,0.0667,hybrid,12.61,12.61,12.61,12.61,0.0,0.0,10.72
session_bc6dbe4998be,user_056,hr,2026-06-12 09:26:01,2026-06-12 13:55:01,17,3,0,17,1,1,3,7,0,171.482,29.39,0,0,269.0,9.433333333333334,4,0,0,0.0,10.087176470588236,normal,0.8672,0.0749,0.0,0.0,0.0,0.0,0.0,4.2645,0.0,0.5785,1,0.0667,hybrid,25.12,31.32,31.32,31.32,20.0,0.0,26.14
session_9d2daac4c0f3,user_047,developer,2026-06-12 09:34:38,2026-06-12 13:01:38,14,5,0,14,1,1,3,0,0,0.0,0.0,0,0,207.0,9.566666666666666,4,0,0,0.0,0.0,normal,0.408,0.6099,0.3747,0.0,0.0,0.0,2.0,0.0,0.0,0.377,1,0.0667,hybrid,17.18,14.81,14.81,14.81,0.0,0.0,13.54
session_29c37de9184c,user_048,developer,2026-06-12 09:35:08,2026-06-12 11:54:08,10,3,0,10,1,1,4,0,0,0.0,0.0,0,0,139.0,9.583333333333334,4,0,0,0.0,0.0,normal,0.4216,1.5103,1.0117,0.0,0.0,0.0,1.0,0.0,0.0,0.4382,1,0.0667,hybrid,19.68,21.35,21.35,21.35,0.0,0.0,17.48
session_05bdd7a832e5,user_030,hr,2026-06-12 09:37:23,2026-06-12 14:11:23,16,2,0,16,1,1,3,2,0,18.96,10.219,0,0,274.0,9.616666666666667,4,0,0,0.0,1.185,normal,1.0815,0.1069,0.1686,0.0,0.0,0.0,0.0,0.4866,0.0,0.2048,1,0.0667,hybrid,9.73,14.94,14.94,14.94,0.0,0.0,10.62
session_de0bf7283df6,user_018,developer,2026-06-12 09:39:24,2026-06-12 16:54:24,24,7,0,24,1,1,5,0,0,0.0,0.0,0,0,435.0,9.65,4,0,0,0.0,0.0,normal,0.4806,2.7769,1.1991,0.0,0.0,0.0,0.0,0.0,0.0,0.4952,1,0.0667,hybrid,21.93,25.41,25.41,25.41,0.0,0.0,20.21
session_7492e63df532,user_076,analyst,2026-06-12 09:39:50,2026-06-12 11:49:50,10,5,0,10,1,1,4,1,0,4.777,4.777,0,0,130.0,9.65,4,0,0,0.0,0.4777,normal,0.4736,1.6335,2.0235,0.0,0.0,0.0,0.0,1.6439,0.0,0.6416,1,0.0667,hybrid,27.44,26.37,26.37,26.37,0.0,0.0,22.84
session_a1ddcd1e9c75,user_027,developer,2026-06-12 09:41:42,2026-06-12 12:57:42,14,4,0,14,1,1,5,0,0,0.0,0.0,0,0,196.0,9.683333333333334,4,0,0,0.0,0.0,normal,0.5059,0.6601,0.2698,0.0,0.0,0.0,0.0,0.0,0.0,0.1595,1,0.0667,hybrid,7.67,11.53,11.53,11.53,0.0,0.0,8.25
session_ad9cbf81c801,user_004,developer,2026-06-12 09:41:56,2026-06-12 13:01:56,14,3,0,14,1,1,5,0,0,0.0,0.0,0,0,200.0,9.683333333333334,4,0,0,0.0,0.0,normal,0.5325,0.5956,0.2998,0.0,0.0,0.0,0.0,0.0,0.0,0.1587,1,0.0667,hybrid,7.63,10.94,10.94,10.94,0.0,0.0,7.97
session_d54994703f6b,user_025,hr,2026-06-12 09:42:06,2026-06-12 12:18:06,9,2,0,9,1,1,3,2,0,3.024,2.198,0,0,156.0,9.7,4,0,0,0.0,0.336,normal,1.1466,1.5879,1.349,0.0,0.0,0.0,0.0,0.9395,0.0,0.5581,1,0.0667,hybrid,24.35,23.92,23.92,23.92,0.0,0.0,20.51
session_1321daba8e12,user_054,developer,2026-06-12 09:44:24,2026-06-12 12:54:24,12,4,0,12,1,1,5,0,0,0.0,0.0,0,0,190.0,9.733333333333333,4,0,0,0.0,0.0,normal,0.6183,0.7319,0.6745,0.0,0.0,0.0,0.0,0.0,0.0,0.225,1,0.0667,hybrid,10.64,14.27,14.27,14.27,0.0,0.0,10.68
session_a9c3d6f61d19,user_070,admin,2026-06-12 09:48:51,2026-06-12 14:47:51,19,6,0,19,1,1,5,0,0,0.0,0.0,4,0,299.0,9.8,4,0,0,0.0,0.0,normal,1.0117,1.2094,0.6745,0.0,0.0,0.0,0.0,0.0,1.349,0.4716,1,0.0667,hybrid,21.01,14.0,14.0,14.0,0.0,0.0,14.7
session_8c432644b7eb,user_003,developer,2026-06-12 09:49:18,2026-06-12 12:18:18,12,5,0,12,1,1,5,0,0,0.0,0.0,0,0,149.0,9.816666666666666,4,0,0,0.0,0.0,normal,0.7026,1.2857,0.6745,0.0,0.0,0.0,0.0,0.0,0.0,0.2959,1,0.0667,hybrid,13.75,12.75,12.75,12.75,0.0,0.0,11.24
session_912b01a0ce2e,user_031,developer,2026-06-12 09:49:24,2026-06-12 12:07:24,11,1,0,11,1,1,5,0,0,0.0,0.0,0,0,138.0,9.816666666666666,4,0,0,0.0,0.0,normal,0.6745,1.404,0.8431,0.0,0.0,0.0,0.0,0.0,0.0,0.3246,1,0.0667,hybrid,14.98,16.23,16.23,16.23,0.0,0.0,13.29
session_22bf6e7c7a34,user_005,hr,2026-06-12 09:52:48,2026-06-12 13:11:48,14,6,0,14,1,1,3,2,0,5.628,3.984,0,0,199.0,9.866666666666667,4,0,0,0.0,0.402,normal,1.2037,0.8949,0.3747,0.0,0.0,0.0,0.0,0.7727,0.0,0.3607,1,0.0667,hybrid,16.5,17.29,17.29,17.29,0.0,0.0,14.38
session_b5cb6dc22c5a,user_062,hr,2026-06-12 09:54:02,2026-06-12 15:31:02,25,9,0,25,1,1,3,2,0,26.919,18.423,0,0,337.0,9.9,4,0,0,0.0,1.07676,normal,1.0679,0.9243,1.5176,0.0,0.0,0.0,0.0,0.1428,0.0,0.4058,1,0.0667,hybrid,18.36,16.44,16.44,16.44,0.0,0.0,14.74
session_aeb42a0e1e99,user_010,finance,2026-06-12 09:54:47,2026-06-12 13:59:47,15,3,0,15,1,1,3,3,3,34.871,7.721,0,0,245.0,9.9,4,0,0,0.0,2.324733333333333,normal,1.4316,0.4828,0.4047,0.0,0.0,0.0,0.0,0.318,0.0,0.293,1,0.0667,hybrid,13.63,14.81,14.81,14.81,0.0,0.0,12.12
session_3091e2fd7ae2,user_041,finance,2026-06-12 09:55:26,2026-06-12 13:30:26,15,2,0,15,1,1,3,2,4,138.706,27.994,0,0,215.0,9.916666666666666,4,0,0,0.0,9.247066666666663,normal,1.4956,0.0692,0.2248,0.0,0.0,0.0,0.0,3.2756,0.0,0.5628,1,0.0667,hybrid,24.53,23.22,23.22,23.22,0.0,0.0,20.26
session_89743cbb150c,user_057,developer,2026-06-12 09:58:25,2026-06-12 16:37:25,25,8,0,25,1,1,5,0,0,0.0,0.0,0,0,399.0,9.966666666666669,4,0,0,0.0,0.0,normal,0.8455,2.1665,1.5176,0.0,0.0,0.0,0.0,0.0,0.0,0.5033,1,0.0667,hybrid,22.25,17.91,17.91,17.91,0.0,0.0,16.96
session_dadeb314c58a,user_039,developer,2026-06-12 10:01:55,2026-06-12 12:48:55,14,2,0,14,1,1,5,0,0,0.0,0.0,0,0,167.0,10.016666666666667,4,0,0,0.0,0.0,normal,0.9125,0.9848,0.3372,0.0,0.0,0.0,0.0,0.0,0.0,0.2483,1,0.0667,hybrid,11.68,12.22,12.22,12.22,0.0,0.0,10.17
session_464b772f97e7,user_055,analyst,2026-06-12 10:06:52,2026-06-12 15:18:52,17,4,0,17,1,1,4,1,0,17.414,17.414,0,0,312.0,10.1,4,0,0,0.0,1.024352941176471,normal,0.8504,0.4,0.2891,0.0,0.0,0.0,0.0,0.9459,0.0,0.2762,1,0.0667,hybrid,12.9,15.81,15.81,15.81,0.0,0.0,12.28
session_77cdac51e9cf,user_035,admin,2026-06-12 10:08:25,2026-06-12 13:30:25,12,4,0,12,1,1,5,0,0,0.0,0.0,0,0,202.0,10.133333333333333,4,0,0,0.0,0.0,normal,1.197,0.0251,0.3679,0.0,0.0,0.0,0.0,0.0,1.349,0.3266,1,0.0667,hybrid,15.07,10.04,10.04,10.04,0.0,0.0,10.55
session_d3a48780b0d2,user_019,developer,2026-06-12 10:11:14,2026-06-12 16:15:14,21,10,0,21,1,1,5,0,0,0.0,0.0,0,0,364.0,10.183333333333334,4,0,0,0.0,0.0,normal,1.0753,1.6399,0.8431,0.0,0.0,0.0,0.0,0.0,0.0,0.3954,1,0.0667,hybrid,17.94,15.4,15.4,15.4,0.0,0.0,14.1
session_896cd83e27c1,user_061,analyst,2026-06-12 10:18:21,2026-06-12 17:45:21,24,6,0,24,1,1,4,4,0,21.099,7.894,0,0,447.0,10.3,4,0,0,0.0,0.879125,normal,0.8993,1.7073,1.349,0.0,0.0,0.0,0.0,0.6976,0.0,0.517,0,0.0,cold_start,22.78,22.78,22.78,22.78,0.0,0.0,19.36
